ID_Comentario;Texto;Data;Classificacao;Sentimento
3708;Excelente custo-benefício!;2023-10-19;Neutro;0.0
3709;Não era o que eu esperava.;2022-03-15;Neutro;0.0
3710;Demorou muito para chegar.;2022-05-27;Neutro;0.0
3711;Entrega super rápida, adorei!;2022-02-20;Positivo;0.41666666666666663
3712;Não era o que eu esperava.;2023-11-22;Neutro;0.0
3713;Péssima qualidade, não recomendo.;2023-01-15;Neutro;0.0
3714;Excelente custo-benefício!;2023-01-07;Neutro;0.0
3715;Excelente custo-benefício!;2023-09-01;Neutro;0.0
3716;Atendimento muito bom, parabéns!;2022-12-22;Neutro;0.0
3717;Demorou muito para chegar.;2023-06-12;Neutro;0.0
3718;Não era o que eu esperava.;2022-09-12;Neutro;0.0
3719;Não gostei do atendimento.;2023-10-13;Neutro;0.0
3720;Péssima qualidade, não recomendo.;2022-02-05;Neutro;0.0
3721;Ótimo produto!;2022-04-25;Neutro;0.0
3722;Produto veio com defeito.;2023-11-29;Neutro;0.0
3723;Entrega super rápida, adorei!;2022-08-26;Positivo;0.41666666666666663
3724;Ótimo produto!;2023-03-23;Neutro;0.0
3725;Péssima qualidade, não recomendo.;2023-05-06;Neutro;0.0
3726;Não era o que eu esperava.;2022-07-28;Neutro;0.0
3727;Entrega super rápida, adorei!;2022-10-08;Positivo;0.41666666666666663
3728;Demorou muito para chegar.;2022-02-27;Neutro;0.0
3729;Demorou muito para chegar.;2022-11-02;Neutro;0.0
3730;Excelente custo-benefício!;2022-01-14;Neutro;0.0
3731;Ótimo produto!;2023-01-14;Neutro;0.0
3732;Não era o que eu esperava.;2023-10-23;Neutro;0.0
3733;Péssima qualidade, não recomendo.;2022-12-08;Neutro;0.0
3734;Demorou muito para chegar.;2023-10-20;Neutro;0.0
3735;Muito satisfeito com a compra.;2022-02-19;Neutro;0.0
3736;Não era o que eu esperava.;2023-04-03;Neutro;0.0
3737;Não gostei do atendimento.;2023-10-21;Neutro;0.0
3738;Demorou muito para chegar.;2023-12-23;Neutro;0.0
3739;Ótimo produto!;2023-01-02;Neutro;0.0
3740;Excelente custo-benefício!;2022-08-18;Neutro;0.0
3741;Entrega super rápida, adorei!;2023-10-10;Positivo;0.41666666666666663
3742;Não gostei do atendimento.;2023-01-20;Neutro;0.0
3743;Péssima qualidade, não recomendo.;2022-06-07;Neutro;0.0
3744;Não era o que eu esperava.;2023-08-15;Neutro;0.0
3745;Demorou muito para chegar.;2023-01-19;Neutro;0.0
3746;Ótimo produto!;2022-07-22;Neutro;0.0
3747;Atendimento muito bom, parabéns!;2023-11-25;Neutro;0.0
3748;Entrega super rápida, adorei!;2023-05-08;Positivo;0.41666666666666663
3749;Não gostei do atendimento.;2023-12-14;Neutro;0.0
3750;Demorou muito para chegar.;2022-12-28;Neutro;0.0
3751;Demorou muito para chegar.;2022-12-26;Neutro;0.0
3752;Excelente custo-benefício!;2023-04-17;Neutro;0.0
3753;Ótimo produto!;2023-07-29;Neutro;0.0
3754;Entrega super rápida, adorei!;2022-04-02;Positivo;0.41666666666666663
3755;Demorou muito para chegar.;2022-11-03;Neutro;0.0
3756;Produto veio com defeito.;2023-03-14;Neutro;0.0
3757;Ótimo produto!;2022-10-13;Neutro;0.0
3758;Não era o que eu esperava.;2023-08-15;Neutro;0.0
3759;Produto veio com defeito.;2023-09-14;Neutro;0.0
3760;Entrega super rápida, adorei!;2022-04-22;Positivo;0.41666666666666663
3761;Muito satisfeito com a compra.;2023-09-10;Neutro;0.0
3762;Excelente custo-benefício!;2022-11-22;Neutro;0.0
3763;Produto veio com defeito.;2023-10-09;Neutro;0.0
3764;Excelente custo-benefício!;2022-06-26;Neutro;0.0
3765;Péssima qualidade, não recomendo.;2023-06-30;Neutro;0.0
3766;Entrega super rápida, adorei!;2022-04-01;Positivo;0.41666666666666663
3767;Atendimento muito bom, parabéns!;2022-12-01;Neutro;0.0
3768;Não era o que eu esperava.;2023-04-16;Neutro;0.0
3769;Ótimo produto!;2022-02-12;Neutro;0.0
3770;Produto veio com defeito.;2023-07-31;Neutro;0.0
3771;Ótimo produto!;2023-04-30;Neutro;0.0
3772;Não era o que eu esperava.;2022-03-24;Neutro;0.0
3773;Não era o que eu esperava.;2023-04-01;Neutro;0.0
3774;Péssima qualidade, não recomendo.;2022-04-26;Neutro;0.0
3775;Demorou muito para chegar.;2023-05-04;Neutro;0.0
3776;Produto veio com defeito.;2022-08-30;Neutro;0.0
3777;Não era o que eu esperava.;2022-11-23;Neutro;0.0
3778;Ótimo produto!;2022-08-16;Neutro;0.0
3779;Entrega super rápida, adorei!;2022-09-05;Positivo;0.41666666666666663
3780;Muito satisfeito com a compra.;2023-12-05;Neutro;0.0
3781;Excelente custo-benefício!;2023-03-23;Neutro;0.0
3782;Atendimento muito bom, parabéns!;2022-10-20;Neutro;0.0
3783;Produto veio com defeito.;2023-06-19;Neutro;0.0
3784;Não gostei do atendimento.;2023-03-18;Neutro;0.0
3785;Produto veio com defeito.;2023-04-15;Neutro;0.0
3786;Não gostei do atendimento.;2023-03-17;Neutro;0.0
3787;Excelente custo-benefício!;2023-02-13;Neutro;0.0
3788;Muito satisfeito com a compra.;2023-08-31;Neutro;0.0
3789;Excelente custo-benefício!;2023-09-27;Neutro;0.0
3790;Não era o que eu esperava.;2022-07-14;Neutro;0.0
3791;Não era o que eu esperava.;2022-01-25;Neutro;0.0
3792;Não gostei do atendimento.;2023-08-01;Neutro;0.0
3793;Excelente custo-benefício!;2023-05-09;Neutro;0.0
3794;Atendimento muito bom, parabéns!;2023-06-25;Neutro;0.0
3795;Produto veio com defeito.;2022-11-07;Neutro;0.0
3796;Ótimo produto!;2023-04-23;Neutro;0.0
3797;Atendimento muito bom, parabéns!;2022-05-25;Neutro;0.0
3798;Atendimento muito bom, parabéns!;2022-10-18;Neutro;0.0
3799;Produto veio com defeito.;2023-02-15;Neutro;0.0
3800;Não era o que eu esperava.;2023-04-15;Neutro;0.0
3801;Ótimo produto!;2022-01-21;Neutro;0.0
3802;Entrega super rápida, adorei!;2022-10-26;Positivo;0.41666666666666663
3803;Demorou muito para chegar.;2023-06-13;Neutro;0.0
3804;Demorou muito para chegar.;2023-07-25;Neutro;0.0
3805;Não era o que eu esperava.;2023-05-20;Neutro;0.0
3806;Não gostei do atendimento.;2023-01-24;Neutro;0.0
3807;Excelente custo-benefício!;2022-04-26;Neutro;0.0
3808;Muito satisfeito com a compra.;2023-12-16;Neutro;0.0
3809;Excelente custo-benefício!;2022-09-17;Neutro;0.0
3810;Não era o que eu esperava.;2022-03-02;Neutro;0.0
3811;Atendimento muito bom, parabéns!;2023-12-06;Neutro;0.0
3812;Muito satisfeito com a compra.;2022-12-12;Neutro;0.0
3813;Não gostei do atendimento.;2022-09-12;Neutro;0.0
3814;Não gostei do atendimento.;2023-10-17;Neutro;0.0
3815;Muito satisfeito com a compra.;2022-08-22;Neutro;0.0
3816;Demorou muito para chegar.;2023-03-17;Neutro;0.0
3817;Atendimento muito bom, parabéns!;2023-09-01;Neutro;0.0
3818;Excelente custo-benefício!;2022-10-31;Neutro;0.0
3819;Não era o que eu esperava.;2023-04-27;Neutro;0.0
3820;Atendimento muito bom, parabéns!;2022-12-01;Neutro;0.0
3821;Não gostei do atendimento.;2022-10-22;Neutro;0.0
3822;Péssima qualidade, não recomendo.;2022-12-09;Neutro;0.0
3823;Ótimo produto!;2023-03-16;Neutro;0.0
3824;Excelente custo-benefício!;2023-04-17;Neutro;0.0
3825;Demorou muito para chegar.;2023-07-27;Neutro;0.0
3826;Muito satisfeito com a compra.;2023-04-12;Neutro;0.0
3827;Excelente custo-benefício!;2023-08-01;Neutro;0.0
3828;Atendimento muito bom, parabéns!;2023-12-17;Neutro;0.0
3829;Atendimento muito bom, parabéns!;2022-05-09;Neutro;0.0
3830;Muito satisfeito com a compra.;2023-09-30;Neutro;0.0
3831;Muito satisfeito com a compra.;2022-11-07;Neutro;0.0
3832;Atendimento muito bom, parabéns!;2023-02-20;Neutro;0.0
3833;Não era o que eu esperava.;2022-01-08;Neutro;0.0
3834;Atendimento muito bom, parabéns!;2023-02-24;Neutro;0.0
3835;Não era o que eu esperava.;2023-08-19;Neutro;0.0
3836;Produto veio com defeito.;2022-04-29;Neutro;0.0
3837;Atendimento muito bom, parabéns!;2022-08-05;Neutro;0.0
3838;Muito satisfeito com a compra.;2023-11-30;Neutro;0.0
3839;Péssima qualidade, não recomendo.;2023-11-25;Neutro;0.0
3840;Não era o que eu esperava.;2022-07-08;Neutro;0.0
3841;Não gostei do atendimento.;2022-10-21;Neutro;0.0
3842;Péssima qualidade, não recomendo.;2023-02-11;Neutro;0.0
3843;Entrega super rápida, adorei!;2023-04-01;Positivo;0.41666666666666663
3844;Entrega super rápida, adorei!;2022-04-20;Positivo;0.41666666666666663
3845;Não gostei do atendimento.;2022-05-13;Neutro;0.0
3846;Atendimento muito bom, parabéns!;2022-12-10;Neutro;0.0
3847;Excelente custo-benefício!;2022-03-27;Neutro;0.0
3848;Entrega super rápida, adorei!;2023-02-04;Positivo;0.41666666666666663
3849;Não era o que eu esperava.;2023-11-01;Neutro;0.0
3850;Ótimo produto!;2022-04-17;Neutro;0.0
3851;Não gostei do atendimento.;2022-05-23;Neutro;0.0
3852;Entrega super rápida, adorei!;2022-08-29;Positivo;0.41666666666666663
3853;Muito satisfeito com a compra.;2022-04-29;Neutro;0.0
3854;Entrega super rápida, adorei!;2023-11-11;Positivo;0.41666666666666663
3855;Demorou muito para chegar.;2022-06-20;Neutro;0.0
3856;Entrega super rápida, adorei!;2022-04-16;Positivo;0.41666666666666663
3857;Muito satisfeito com a compra.;2022-12-11;Neutro;0.0
3858;Atendimento muito bom, parabéns!;2023-03-29;Neutro;0.0
3859;Não era o que eu esperava.;2022-08-07;Neutro;0.0
3860;Entrega super rápida, adorei!;2022-04-11;Positivo;0.41666666666666663
3861;Atendimento muito bom, parabéns!;2022-03-20;Neutro;0.0
3862;Entrega super rápida, adorei!;2023-01-28;Positivo;0.41666666666666663
3863;Produto veio com defeito.;2023-01-13;Neutro;0.0
3864;Péssima qualidade, não recomendo.;2022-08-05;Neutro;0.0
3865;Atendimento muito bom, parabéns!;2023-06-28;Neutro;0.0
3866;Muito satisfeito com a compra.;2022-10-05;Neutro;0.0
3867;Muito satisfeito com a compra.;2023-06-21;Neutro;0.0
3868;Atendimento muito bom, parabéns!;2023-12-13;Neutro;0.0
3869;Excelente custo-benefício!;2022-09-06;Neutro;0.0
3870;Não era o que eu esperava.;2022-05-30;Neutro;0.0
3871;Ótimo produto!;2022-10-19;Neutro;0.0
3872;Muito satisfeito com a compra.;2023-08-23;Neutro;0.0
3873;Demorou muito para chegar.;2023-06-06;Neutro;0.0
3874;Não era o que eu esperava.;2023-11-22;Neutro;0.0
3875;Produto veio com defeito.;2022-01-15;Neutro;0.0
3876;Muito satisfeito com a compra.;2022-08-23;Neutro;0.0
3877;Muito satisfeito com a compra.;2023-09-17;Neutro;0.0
3878;Atendimento muito bom, parabéns!;2022-08-25;Neutro;0.0
3879;Produto veio com defeito.;2022-07-29;Neutro;0.0
3880;Ótimo produto!;2023-05-21;Neutro;0.0
3881;Muito satisfeito com a compra.;2022-08-31;Neutro;0.0
3882;Ótimo produto!;2023-01-15;Neutro;0.0
3883;Ótimo produto!;2023-06-12;Neutro;0.0
3884;Não gostei do atendimento.;2022-08-24;Neutro;0.0
3885;Entrega super rápida, adorei!;2023-04-16;Positivo;0.41666666666666663
3886;Atendimento muito bom, parabéns!;2023-07-31;Neutro;0.0
3887;Demorou muito para chegar.;2023-03-25;Neutro;0.0
3888;Atendimento muito bom, parabéns!;2022-01-22;Neutro;0.0
3889;Atendimento muito bom, parabéns!;2022-09-16;Neutro;0.0
3890;Não era o que eu esperava.;2022-05-13;Neutro;0.0
3891;Péssima qualidade, não recomendo.;2022-01-09;Neutro;0.0
3892;Ótimo produto!;2023-10-29;Neutro;0.0
3893;Ótimo produto!;2023-12-29;Neutro;0.0
3894;Demorou muito para chegar.;2023-10-24;Neutro;0.0
3895;Não gostei do atendimento.;2022-04-04;Neutro;0.0
3896;Demorou muito para chegar.;2023-04-03;Neutro;0.0
3897;Não gostei do atendimento.;2022-04-29;Neutro;0.0
3898;Excelente custo-benefício!;2023-03-31;Neutro;0.0
3899;Não era o que eu esperava.;2023-09-18;Neutro;0.0
3900;Ótimo produto!;2022-03-13;Neutro;0.0
3901;Atendimento muito bom, parabéns!;2022-12-26;Neutro;0.0
3902;Entrega super rápida, adorei!;2023-11-04;Positivo;0.41666666666666663
3903;Entrega super rápida, adorei!;2022-11-18;Positivo;0.41666666666666663
3904;Entrega super rápida, adorei!;2023-07-29;Positivo;0.41666666666666663
3905;Entrega super rápida, adorei!;2022-11-28;Positivo;0.41666666666666663
3906;Produto veio com defeito.;2023-02-23;Neutro;0.0
3907;Muito satisfeito com a compra.;2023-05-05;Neutro;0.0
3908;Demorou muito para chegar.;2022-09-27;Neutro;0.0
3909;Produto veio com defeito.;2023-02-23;Neutro;0.0
3910;Muito satisfeito com a compra.;2022-01-09;Neutro;0.0
3911;Ótimo produto!;2022-04-24;Neutro;0.0
3912;Atendimento muito bom, parabéns!;2023-06-18;Neutro;0.0
3913;Atendimento muito bom, parabéns!;2022-04-22;Neutro;0.0
3914;Demorou muito para chegar.;2023-08-04;Neutro;0.0
3915;Demorou muito para chegar.;2022-01-23;Neutro;0.0
3916;Excelente custo-benefício!;2023-04-05;Neutro;0.0
3917;Entrega super rápida, adorei!;2022-11-18;Positivo;0.41666666666666663
3918;Produto veio com defeito.;2023-04-13;Neutro;0.0
3919;Entrega super rápida, adorei!;2023-09-16;Positivo;0.41666666666666663
3920;Não gostei do atendimento.;2022-09-20;Neutro;0.0
3921;Produto veio com defeito.;2023-08-26;Neutro;0.0
3922;Produto veio com defeito.;2022-01-17;Neutro;0.0
3923;Não gostei do atendimento.;2022-04-15;Neutro;0.0
3924;Muito satisfeito com a compra.;2023-10-15;Neutro;0.0
3925;Produto veio com defeito.;2023-07-19;Neutro;0.0
3926;Muito satisfeito com a compra.;2022-03-24;Neutro;0.0
3927;Muito satisfeito com a compra.;2022-03-17;Neutro;0.0
3928;Não gostei do atendimento.;2022-05-01;Neutro;0.0
3929;Muito satisfeito com a compra.;2022-09-19;Neutro;0.0
3930;Produto veio com defeito.;2022-03-23;Neutro;0.0
3931;Não era o que eu esperava.;2022-04-18;Neutro;0.0
3932;Ótimo produto!;2023-05-02;Neutro;0.0
3933;Ótimo produto!;2023-08-08;Neutro;0.0
3934;Excelente custo-benefício!;2023-10-30;Neutro;0.0
3935;Demorou muito para chegar.;2022-07-22;Neutro;0.0
3936;Excelente custo-benefício!;2022-07-29;Neutro;0.0
3937;Entrega super rápida, adorei!;2023-06-19;Positivo;0.41666666666666663
3938;Ótimo produto!;2023-02-26;Neutro;0.0
3939;Excelente custo-benefício!;2022-04-29;Neutro;0.0
3940;Atendimento muito bom, parabéns!;2023-04-30;Neutro;0.0
3941;Não era o que eu esperava.;2023-11-15;Neutro;0.0
3942;Demorou muito para chegar.;2023-10-19;Neutro;0.0
3943;Produto veio com defeito.;2022-07-29;Neutro;0.0
3944;Não era o que eu esperava.;2023-03-19;Neutro;0.0
3945;Excelente custo-benefício!;2022-06-28;Neutro;0.0
3946;Demorou muito para chegar.;2023-04-10;Neutro;0.0
3947;Atendimento muito bom, parabéns!;2022-12-09;Neutro;0.0
3948;Excelente custo-benefício!;2022-05-09;Neutro;0.0
3949;Excelente custo-benefício!;2023-09-03;Neutro;0.0
3950;Péssima qualidade, não recomendo.;2022-05-07;Neutro;0.0
3951;Produto veio com defeito.;2022-08-29;Neutro;0.0
3952;Não era o que eu esperava.;2022-12-14;Neutro;0.0
3953;Entrega super rápida, adorei!;2022-01-06;Positivo;0.41666666666666663
3954;Muito satisfeito com a compra.;2023-02-03;Neutro;0.0
3955;Não gostei do atendimento.;2022-09-15;Neutro;0.0
3956;Não gostei do atendimento.;2022-01-30;Neutro;0.0
3957;Excelente custo-benefício!;2023-01-06;Neutro;0.0
3958;Demorou muito para chegar.;2023-01-28;Neutro;0.0
3959;Péssima qualidade, não recomendo.;2022-07-08;Neutro;0.0
3960;Não gostei do atendimento.;2023-11-10;Neutro;0.0
3961;Produto veio com defeito.;2023-11-12;Neutro;0.0
3962;Entrega super rápida, adorei!;2022-06-06;Positivo;0.41666666666666663
3963;Produto veio com defeito.;2023-08-02;Neutro;0.0
3964;Muito satisfeito com a compra.;2022-06-16;Neutro;0.0
3965;Ótimo produto!;2023-07-29;Neutro;0.0
3966;Muito satisfeito com a compra.;2022-09-02;Neutro;0.0
3967;Péssima qualidade, não recomendo.;2023-12-28;Neutro;0.0
3968;Atendimento muito bom, parabéns!;2022-03-03;Neutro;0.0
3969;Ótimo produto!;2023-06-19;Neutro;0.0
3970;Ótimo produto!;2022-11-05;Neutro;0.0
3971;Não era o que eu esperava.;2022-03-11;Neutro;0.0
3972;Produto veio com defeito.;2022-12-12;Neutro;0.0
3973;Entrega super rápida, adorei!;2023-01-31;Positivo;0.41666666666666663
3974;Produto veio com defeito.;2022-04-30;Neutro;0.0
3975;Não era o que eu esperava.;2022-04-15;Neutro;0.0
3976;Entrega super rápida, adorei!;2023-06-03;Positivo;0.41666666666666663
3977;Não gostei do atendimento.;2022-11-20;Neutro;0.0
3978;Não era o que eu esperava.;2022-06-02;Neutro;0.0
3979;Produto veio com defeito.;2022-10-16;Neutro;0.0
3980;Entrega super rápida, adorei!;2023-01-20;Positivo;0.41666666666666663
3981;Ótimo produto!;2023-09-23;Neutro;0.0
3982;Entrega super rápida, adorei!;2023-02-08;Positivo;0.41666666666666663
3983;Produto veio com defeito.;2023-02-17;Neutro;0.0
3984;Produto veio com defeito.;2022-06-21;Neutro;0.0
3985;Produto veio com defeito.;2023-08-17;Neutro;0.0
3986;Não gostei do atendimento.;2023-07-28;Neutro;0.0
3987;Não gostei do atendimento.;2023-07-08;Neutro;0.0
3988;Não gostei do atendimento.;2023-04-18;Neutro;0.0
3989;Excelente custo-benefício!;2023-01-06;Neutro;0.0
3990;Ótimo produto!;2023-06-08;Neutro;0.0
3991;Entrega super rápida, adorei!;2023-04-19;Positivo;0.41666666666666663
3992;Atendimento muito bom, parabéns!;2022-04-20;Neutro;0.0
3993;Demorou muito para chegar.;2023-12-30;Neutro;0.0
3994;Produto veio com defeito.;2022-09-28;Neutro;0.0
3995;Não era o que eu esperava.;2023-06-27;Neutro;0.0
3996;Entrega super rápida, adorei!;2022-06-04;Positivo;0.41666666666666663
3997;Entrega super rápida, adorei!;2022-10-28;Positivo;0.41666666666666663
3998;Produto veio com defeito.;2023-10-21;Neutro;0.0
3999;Não gostei do atendimento.;2022-01-19;Neutro;0.0
4000;Péssima qualidade, não recomendo.;2023-05-29;Neutro;0.0
4001;Péssima qualidade, não recomendo.;2022-05-27;Neutro;0.0
4002;Muito satisfeito com a compra.;2023-12-05;Neutro;0.0
4003;Produto veio com defeito.;2023-03-16;Neutro;0.0
4004;Péssima qualidade, não recomendo.;2022-06-22;Neutro;0.0
4005;Muito satisfeito com a compra.;2023-11-25;Neutro;0.0
4006;Não era o que eu esperava.;2023-01-23;Neutro;0.0
4007;Atendimento muito bom, parabéns!;2022-06-25;Neutro;0.0
4008;Excelente custo-benefício!;2023-07-15;Neutro;0.0
4009;Entrega super rápida, adorei!;2023-03-22;Positivo;0.41666666666666663
4010;Atendimento muito bom, parabéns!;2022-08-31;Neutro;0.0
4011;Entrega super rápida, adorei!;2022-05-16;Positivo;0.41666666666666663
4012;Produto veio com defeito.;2023-09-21;Neutro;0.0
4013;Atendimento muito bom, parabéns!;2023-03-29;Neutro;0.0
4014;Demorou muito para chegar.;2022-08-07;Neutro;0.0
4015;Péssima qualidade, não recomendo.;2023-05-07;Neutro;0.0
4016;Péssima qualidade, não recomendo.;2022-07-01;Neutro;0.0
4017;Entrega super rápida, adorei!;2022-08-26;Positivo;0.41666666666666663
4018;Demorou muito para chegar.;2023-07-03;Neutro;0.0
4019;Demorou muito para chegar.;2022-06-02;Neutro;0.0
4020;Não gostei do atendimento.;2023-03-12;Neutro;0.0
4021;Produto veio com defeito.;2022-03-26;Neutro;0.0
4022;Não gostei do atendimento.;2023-09-06;Neutro;0.0
4023;Excelente custo-benefício!;2023-04-01;Neutro;0.0
4024;Entrega super rápida, adorei!;2023-06-30;Positivo;0.41666666666666663
4025;Entrega super rápida, adorei!;2023-12-20;Positivo;0.41666666666666663
4026;Atendimento muito bom, parabéns!;2023-08-04;Neutro;0.0
4027;Muito satisfeito com a compra.;2023-12-02;Neutro;0.0
4028;Produto veio com defeito.;2022-12-13;Neutro;0.0
4029;Excelente custo-benefício!;2022-07-02;Neutro;0.0
4030;Produto veio com defeito.;2023-08-06;Neutro;0.0
4031;Excelente custo-benefício!;2023-06-22;Neutro;0.0
4032;Demorou muito para chegar.;2022-03-09;Neutro;0.0
4033;Demorou muito para chegar.;2023-04-01;Neutro;0.0
4034;Excelente custo-benefício!;2023-11-10;Neutro;0.0
4035;Muito satisfeito com a compra.;2023-03-02;Neutro;0.0
4036;Ótimo produto!;2022-11-10;Neutro;0.0
4037;Não era o que eu esperava.;2023-09-25;Neutro;0.0
4038;Ótimo produto!;2022-08-15;Neutro;0.0
4039;Atendimento muito bom, parabéns!;2023-08-17;Neutro;0.0
4040;Muito satisfeito com a compra.;2022-01-14;Neutro;0.0
4041;Entrega super rápida, adorei!;2022-03-31;Positivo;0.41666666666666663
4042;Excelente custo-benefício!;2023-05-20;Neutro;0.0
4043;Atendimento muito bom, parabéns!;2022-09-17;Neutro;0.0
4044;Ótimo produto!;2023-07-19;Neutro;0.0
4045;Muito satisfeito com a compra.;2023-01-21;Neutro;0.0
4046;Demorou muito para chegar.;2022-10-13;Neutro;0.0
4047;Atendimento muito bom, parabéns!;2023-07-10;Neutro;0.0
4048;Atendimento muito bom, parabéns!;2022-08-26;Neutro;0.0
4049;Não era o que eu esperava.;2022-03-20;Neutro;0.0
4050;Ótimo produto!;2022-08-13;Neutro;0.0
4051;Ótimo produto!;2023-12-18;Neutro;0.0
4052;Entrega super rápida, adorei!;2022-10-29;Positivo;0.41666666666666663
4053;Excelente custo-benefício!;2022-03-05;Neutro;0.0
4054;Não era o que eu esperava.;2022-10-10;Neutro;0.0
4055;Demorou muito para chegar.;2022-04-11;Neutro;0.0
4056;Demorou muito para chegar.;2023-05-04;Neutro;0.0
4057;Não era o que eu esperava.;2023-12-30;Neutro;0.0
4058;Muito satisfeito com a compra.;2022-12-26;Neutro;0.0
4059;Entrega super rápida, adorei!;2022-01-31;Positivo;0.41666666666666663
4060;Ótimo produto!;2023-06-11;Neutro;0.0
4061;Entrega super rápida, adorei!;2023-04-25;Positivo;0.41666666666666663
4062;Atendimento muito bom, parabéns!;2022-12-10;Neutro;0.0
4063;Entrega super rápida, adorei!;2022-03-03;Positivo;0.41666666666666663
4064;Muito satisfeito com a compra.;2023-12-01;Neutro;0.0
4065;Atendimento muito bom, parabéns!;2023-12-13;Neutro;0.0
4066;Demorou muito para chegar.;2022-10-14;Neutro;0.0
4067;Péssima qualidade, não recomendo.;2022-07-22;Neutro;0.0
4068;Atendimento muito bom, parabéns!;2023-01-15;Neutro;0.0
4069;Atendimento muito bom, parabéns!;2023-05-17;Neutro;0.0
4070;Produto veio com defeito.;2022-04-28;Neutro;0.0
4071;Não era o que eu esperava.;2023-07-12;Neutro;0.0
4072;Não era o que eu esperava.;2023-10-08;Neutro;0.0
4073;Demorou muito para chegar.;2023-07-05;Neutro;0.0
4074;Não gostei do atendimento.;2022-11-14;Neutro;0.0
4075;Excelente custo-benefício!;2023-08-22;Neutro;0.0
4076;Não era o que eu esperava.;2022-12-02;Neutro;0.0
4077;Demorou muito para chegar.;2023-02-11;Neutro;0.0
4078;Muito satisfeito com a compra.;2023-03-29;Neutro;0.0
4079;Não gostei do atendimento.;2022-10-07;Neutro;0.0
4080;Demorou muito para chegar.;2023-06-25;Neutro;0.0
4081;Produto veio com defeito.;2022-04-28;Neutro;0.0
4082;Péssima qualidade, não recomendo.;2022-07-29;Neutro;0.0
4083;Muito satisfeito com a compra.;2023-08-12;Neutro;0.0
4084;Atendimento muito bom, parabéns!;2023-10-22;Neutro;0.0
4085;Muito satisfeito com a compra.;2022-09-21;Neutro;0.0
4086;Não era o que eu esperava.;2022-01-19;Neutro;0.0
4087;Péssima qualidade, não recomendo.;2022-08-13;Neutro;0.0
4088;Excelente custo-benefício!;2022-02-10;Neutro;0.0
4089;Péssima qualidade, não recomendo.;2023-09-16;Neutro;0.0
4090;Péssima qualidade, não recomendo.;2022-01-28;Neutro;0.0
4091;Demorou muito para chegar.;2022-05-31;Neutro;0.0
4092;Muito satisfeito com a compra.;2023-05-01;Neutro;0.0
4093;Atendimento muito bom, parabéns!;2022-11-18;Neutro;0.0
4094;Excelente custo-benefício!;2022-07-30;Neutro;0.0
4095;Demorou muito para chegar.;2023-11-22;Neutro;0.0
4096;Excelente custo-benefício!;2022-02-10;Neutro;0.0
4097;Não gostei do atendimento.;2023-07-23;Neutro;0.0
4098;Ótimo produto!;2022-06-16;Neutro;0.0
4099;Não gostei do atendimento.;2022-10-03;Neutro;0.0
4100;Demorou muito para chegar.;2022-09-03;Neutro;0.0
4101;Produto veio com defeito.;2022-10-13;Neutro;0.0
4102;Não gostei do atendimento.;2023-01-14;Neutro;0.0
4103;Ótimo produto!;2023-03-17;Neutro;0.0
4104;Atendimento muito bom, parabéns!;2023-04-14;Neutro;0.0
4105;Péssima qualidade, não recomendo.;2022-08-26;Neutro;0.0
4106;Excelente custo-benefício!;2023-01-04;Neutro;0.0
4107;Atendimento muito bom, parabéns!;2023-05-16;Neutro;0.0
4108;Péssima qualidade, não recomendo.;2023-01-14;Neutro;0.0
4109;Produto veio com defeito.;2022-05-03;Neutro;0.0
4110;Péssima qualidade, não recomendo.;2022-05-06;Neutro;0.0
4111;Produto veio com defeito.;2022-02-03;Neutro;0.0
4112;Atendimento muito bom, parabéns!;2023-08-30;Neutro;0.0
4113;Excelente custo-benefício!;2023-02-05;Neutro;0.0
4114;Péssima qualidade, não recomendo.;2023-03-15;Neutro;0.0
4115;Atendimento muito bom, parabéns!;2023-12-18;Neutro;0.0
4116;Excelente custo-benefício!;2023-01-17;Neutro;0.0
4117;Não gostei do atendimento.;2023-08-01;Neutro;0.0
4118;Excelente custo-benefício!;2023-03-24;Neutro;0.0
4119;Demorou muito para chegar.;2023-03-02;Neutro;0.0
4120;Péssima qualidade, não recomendo.;2023-10-22;Neutro;0.0
4121;Não gostei do atendimento.;2022-12-19;Neutro;0.0
4122;Muito satisfeito com a compra.;2023-01-12;Neutro;0.0
4123;Não gostei do atendimento.;2023-07-30;Neutro;0.0
4124;Atendimento muito bom, parabéns!;2022-07-16;Neutro;0.0
4125;Péssima qualidade, não recomendo.;2022-10-03;Neutro;0.0
4126;Não gostei do atendimento.;2023-10-31;Neutro;0.0
4127;Péssima qualidade, não recomendo.;2022-08-12;Neutro;0.0
4128;Ótimo produto!;2023-03-29;Neutro;0.0
4129;Péssima qualidade, não recomendo.;2022-10-12;Neutro;0.0
4130;Não gostei do atendimento.;2022-06-29;Neutro;0.0
4131;Péssima qualidade, não recomendo.;2022-02-04;Neutro;0.0
4132;Entrega super rápida, adorei!;2022-09-09;Positivo;0.41666666666666663
4133;Muito satisfeito com a compra.;2023-06-16;Neutro;0.0
4134;Excelente custo-benefício!;2023-02-28;Neutro;0.0
4135;Não gostei do atendimento.;2022-03-12;Neutro;0.0
4136;Ótimo produto!;2023-10-24;Neutro;0.0
4137;Não gostei do atendimento.;2023-02-28;Neutro;0.0
4138;Demorou muito para chegar.;2022-10-03;Neutro;0.0
